timestamp,open,high,low,close,volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2021-05-24,122.94166434682049,124.82466923282675,122.87336914136405,124.00511932373047,63092900
2021-05-25,124.7075784829674,125.19541091008112,123.24410353248182,123.80998229980469,72009500
2021-05-26,123.86852204574208,124.28805183989326,123.3416701570207,123.76119995117188,56575900
2021-05-27,123.36118872845968,124.5319657543007,122.03430412924318,122.22943115234375,94625600
2021-05-28,122.51236771666937,122.73677048730885,121.51720801205188,121.57574462890625,71311100
2021-06-01,122.03429950032661,122.29772171588232,120.92205913488071,121.25377655029297,67637100
2021-06-02,121.25377238108098,122.19039542274523,121.02937706510446,122.01477813720703,59278900
2021-06-03,121.64403199734149,121.80989069682863,120.13177164794705,120.53179168701172,76229200
2021-06-04,121.04888711847525,123.08799935298282,120.83424294183042,122.82456970214844,75169300
2021-06-07,123.09776519522116,123.2441141916509,121.79039769931899,122.83434295654297,71057600
2021-06-08,123.51727923465421,125.33199613747028,123.13677635872094,123.65386962890625,74403800
2021-06-09,124.1124318358548,124.63928371308171,123.43923097435068,124.03437805175781,56877900
2021-06-10,123.92704498219538,125.0685610035486,122.87334876469549,123.0392074584961,71186400
2021-06-11,123.44899833208643,124.33684344114933,123.02946851727127,124.24903106689453,53522400
2021-06-14,124.70756306020407,127.36132438958391,123.97582567545629,127.30278778076172,96906500
2021-06-15,126.77594378180441,127.41987625518645,126.23933338731938,126.48324584960938,62746300
2021-06-16,127.19547914078684,127.70282128290683,125.33199905171192,126.9808349609375,91815000
2021-06-17,126.63933814390342,129.3223749059046,126.49298175181782,128.58087158203125,96721700
2021-06-18,127.52722244492858,128.30773056203458,127.06866573814787,127.28330993652344,108953300
2021-06-21,127.12720634134745,129.18582857227696,126.06375134431808,129.07850646972656,79663300
2021-06-22,128.912661708904,130.8151765627034,128.41507059443637,130.7176055908203,74783600
2021-06-23,130.51271488266488,131.0493254021088,129.98585550457855,130.4444122314453,60214200
2021-06-24,131.1761533209972,131.36152922245495,129.69316099657445,130.16148376464844,68711000
2021-06-25,130.2102425761428,130.6297648884673,129.57606120699057,129.86875915527344,70783700
2021-06-28,130.1614721527149,131.9566646084623,130.1029355337376,131.49810791015625,62111300
2021-06-29,131.51761747124857,133.16646828417475,131.07857796707717,133.01036071777344,64556100
2021-06-30,132.85424351014055,134.06405473109936,132.5615455661884,133.62501525878906,63261400
2021-07-01,133.27382165358517,133.98604212249344,132.45426418125246,133.92750549316406,52485800
2021-07-02,134.54213509862615,136.59100614570704,134.39579354693674,136.55198669433594,78852600
2021-07-06,136.65931393358588,139.6643030810213,136.65931393358588,138.56182861328125,108181800
2021-07-07,140.04481034204434,141.36194394640904,139.18624836793538,141.04974365234375,104911600
2021-07-08,138.13250812343543,140.5521155930635,137.2446631833098,139.75209045410156,105575500
2021-07-09,139.27401905419063,142.1033977245654,139.17644811221814,141.57655334472656,99890800
2021-07-12,142.64976728517905,142.7570893612842,140.49357462424308,140.9813995361328,76299700
2021-07-13,140.52287651879445,143.8693639556699,140.1326224508896,142.0936737060547,100827100
2021-07-14,144.49378305932458,145.92798987044893,144.08399692422722,145.51820373535156,127050800
2021-07-15,145.6059901139749,146.34747864637848,143.50833398770226,144.86448669433594,106820300
2021-07-16,144.8449961921481,146.1133292004128,142.32781756831105,142.8253936767578,93251400
2021-07-19,140.24965567301865,140.56187074804143,138.22030234707313,138.98130798339844,121434600
2021-07-20,139.96679140907298,143.51815772342314,139.478966284095,142.59127807617188,96350000
2021-07-21,141.98635160042446,142.57174758950413,141.10827250404336,141.85951232910156,74993500
2021-07-22,142.38635852395822,144.59132208932277,142.25951926436974,143.2254180908203,77338200
2021-07-23,143.9571344380385,145.09864294509043,143.3424702853048,144.94253540039062,71447400
2021-07-26,144.6596219111436,146.18163344756866,144.10349429509156,145.36209106445312,72434100
2021-07-27,145.48892025406204,145.5767400665626,142.00585756681636,143.19615173339844,104818600
2021-07-28,141.28386358886817,143.39127100475073,139.06913408549428,141.44972229003906,118931200
2021-07-29,141.16680912935195,142.9815188308623,141.05948702759235,142.0936737060547,56699500
2021-07-30,140.8643309559415,142.7668451974614,140.60090132642787,142.30828857421875,70440600
2021-08-02,142.79613544954273,143.37176538004852,141.71316334757606,141.97659301757812,62880000
2021-08-03,142.25952902121162,144.43522442777342,141.64486473611035,143.77178955078125,64786600
2021-08-04,143.68394969989515,144.19127687526958,142.7180510419496,143.37173461914062,56368300
2021-08-05,143.40101116673,144.24007063545545,142.6107371680816,143.47906494140625,46397700
2021-08-06,143.0002897194494,143.74288917370467,142.296768169296,142.7950897216797,54126800
2021-08-09,142.853744492803,143.34230040071924,142.18931561461758,142.7462615966797,48908700
2021-08-10,143.0882262269222,144.3291621434574,141.97431959044943,142.2674560546875,69023100
2021-08-11,142.70715322469806,143.36181621242878,142.19905101424288,142.52149963378906,48493500
2021-08-12,142.84396383015653,145.6385039280885,142.50196876649986,145.48216247558594,72282600
2021-08-13,145.56033337689462,146.01957707570978,144.8763581583002,145.68736267089844,59375000
2021-08-16,145.14021253550032,147.72956832789293,143.11759841201288,147.66116333007812,103296000
2021-08-17,146.79147353422863,148.2082823920191,145.67756689112312,146.7523956298828,92229700
2021-08-18,146.37135309386304,147.27029417589944,142.80488601790597,143.0100860595703,86326000
2021-08-19,141.71051038649435,144.61253336364982,141.1926423719419,143.34228515625,86960300
2021-08-20,144.0653838336242,145.10112008303318,143.42048638829777,144.7982177734375,60549600
2021-08-23,144.91542102572143,146.75239563031982,144.50503593715925,146.28338623046875,60131800
2021-08-24,146.02937310982574,147.40710449199298,145.73623655262395,146.1954803466797,48606400
2021-08-25,146.3811342523207,146.87947087329786,144.41714466186295,144.96432495117188,58991300
2021-08-26,144.95452843061085,145.70689371393732,144.13374326132688,144.16305541992188,48597200
2021-08-27,144.1044163600025,145.3453522818871,143.4692997760321,145.19879150390625,55802400
2021-08-30,145.58966053577964,149.97689795560206,145.20858752404757,149.6153564453125,90956700
2021-08-31,149.1658935130071,149.30268857096087,147.82724018566304,148.35488891601562,86453100
2021-09-01,149.3319699829077,151.43275399237308,148.85317992388826,149.019287109375,80313700
2021-09-02,150.34817499884036,151.17872592141705,148.91181958328025,150.13320922851562,71115500
2021-09-03,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700
2021-09-07,151.42297416263037,153.66055299380585,150.85624768920798,153.10360717773438,82278300
2021-09-08,153.38705510716312,153.4456794483326,150.4557187723083,151.5598602294922,74420200
2021-09-09,151.93110647020356,152.53691096459315,150.4263460744376,150.54360961914062,57305700
2021-09-10,151.45233157203938,151.92134106933233,145.2965241455898,145.5603485107422,140893200
2021-09-13,147.18234237769772,147.95425407222461,145.34536758274155,146.12705993652344,102404300
2021-09-14,146.9087364700221,147.61225802171091,143.54747014740659,144.72976684570312,109296300
2021-09-15,145.1596833999334,146.01954629895556,143.01980680957314,145.61892700195312,83281300
2021-09-16,145.0424954824605,145.5603636061977,143.85041774982722,145.3844757080078,68034100
2021-09-17,145.41377207009813,145.41377207009813,142.42379770872697,142.71693420410156,129868800
2021-09-20,140.50869758793672,141.5248874282257,138.03660561412693,139.6683807373047,123478900
2021-09-21,140.6356810985669,141.29035906389458,139.51200859720305,140.14712524414062,75834000
2021-09-22,141.14379903633161,143.07847626004042,140.41096517330857,142.5117645263672,76404300
2021-09-23,143.29344195401745,143.71360778815728,142.30656438659437,143.46932983398438,64838200
2021-09-24,142.32611071447462,144.09468071612673,142.22839356904527,143.55726623535156,53477900
2021-09-27,142.14044174425882,142.61923184992318,140.52821338546616,142.042724609375,74150700
2021-09-28,139.9712831876772,141.43695107445913,138.4469909709511,138.66195678710938,108972300
2021-09-29,139.2091064976362,141.14378350850296,138.77917495976774,139.5608673095703,74602000
2021-09-30,140.3719181066425,141.07543996250251,138.0463866992416,138.2613525390625,89056700
2021-10-01,138.65217582382982,139.64883415934378,135.92604012055145,139.385009765625,94639600
2021-10-04,138.5153346198599,138.95504676613083,135.10522468851968,135.95530700683594,98322000
2021-10-05,136.2973477353653,138.98440552812323,136.17031841410787,137.88026428222656,80861100
2021-10-06,136.27775625309343,138.8964081885175,135.20292752763442,138.74984741210938,83221100
2021-10-07,139.78561391612965,140.91906720020722,139.4533994772065,140.01034545898438,61732700
2021-10-08,140.73341358342566,140.87997439192273,139.2970580219821,139.6292724609375,58773200
2021-10-11,139.0137022391212,141.49555969160025,138.56422424355534,139.5413360595703,64452200
2021-10-12,139.95175205044632,139.9712984657428,137.8118743166468,138.2711181640625,73035900
2021-10-13,138.00727840066958,138.163604960137,136.01396194464323,137.68482971191406,78762700
2021-10-14,138.85736070158842,140.58685278975153,138.27108764845218,140.46958923339844,69907100
2021-10-15,140.47935479013262,141.58348088448486,140.22529620330172,141.5248565673828,67940300
2021-10-18,140.16667221392322,143.47908032380766,139.88331637742027,143.1957244873047,85589200
2021-10-19,143.64521771748375,145.75578303894451,143.195754584487,145.35516357421875,76378900
2021-10-20,145.29650879090318,146.32247907181252,144.7297822080243,145.84368896484375,58418800
2021-10-21,145.40402210693284,146.2150267878781,144.48553451864436,146.05868530273438,61421000
2021-10-22,146.26383951681254,146.7426146643611,145.23786934278849,145.28672790527344,58883400
2021-10-25,145.27696242983234,145.95117189778182,144.24122639888336,145.23788452148438,50720600
2021-10-26,145.91209424092938,147.38752756365847,145.5994113354405,145.90232849121094,60893400
2021-10-27,145.94140632392705,146.30293288736218,145.09132390307514,145.44308471679688,56094900
2021-10-28,146.39091463893837,149.66423061689264,146.29319748336883,149.07797241210938,100077900
2021-10-29,143.85043286471236,146.50817875349358,143.05897451355807,146.3713836669922,124953200
2021-11-01,145.57991030936387,146.2736514231289,144.41714473918745,145.55059814453125,74588300
2021-11-02,145.25744630214584,148.10084526807523,145.24766564186768,146.58631896972656,69122000
2021-11-03,146.94783044977856,148.49166875101167,146.39088452432864,148.0226593017578,54511500
2021-11-04,148.11059575284676,148.94113176601576,147.192108353955,147.50479125976562,60394600
2021-11-05,148.6301118041856,148.9334561453401,146.83938576662882,148.033203125,65463900
2021-11-08,148.1603949099799,148.31696452355757,146.93722280009231,147.21121215820312,55020900
2021-11-09,146.97636409239348,148.17996131979666,146.8393694074151,147.57327270507812,56787900
2021-11-10,146.8002509889988,146.9078907486886,144.67682566721112,144.7453155517578,65187100
2021-11-11,145.7630135429795,146.22291262356347,144.51047128224292,144.69639587402344,41000000
2021-11-12,145.2443426792842,147.1720631299846,144.3147348567186,146.7708740234375,63804000
2021-11-15,147.1427090779816,148.6203105600799,146.22288125155492,146.78065490722656,59222800
2021-11-16,146.72195341819835,148.23868992516853,146.13482479249984,147.7592010498047,59256200
2021-11-17,147.7592208106454,151.67337235529826,147.7494408070529,150.19578552246094,88807000
2021-11-18,150.41104477831504,155.26458367795593,149.76520627698585,154.48175048828125,137827700
2021-11-19,154.2664794451428,157.5641620110988,153.1705218782956,157.104248046875,117305600
2021-11-22,158.20998681834752,162.14371301680876,157.54458827093626,157.5641632080078,117467900
2021-11-23,157.66200120676388,158.3274146566765,155.64621578340464,157.94578552246094,96041900
2021-11-24,157.29995411244806,158.66012108108276,156.2137765381209,158.46441650390625,69463600
2021-11-26,156.14527755829806,157.00638063396804,153.00416477836077,153.4445037841797,76959800
2021-11-29,155.94955010034442,157.7304958999759,155.38199643665857,156.80088806152344,88748200
2021-11-30,156.55627065978888,161.9675835913138,156.48776584559891,161.75230407714844,174048100
2021-12-01,163.88551760970591,166.64500155872992,160.99883389139347,161.2336883544922,152052500
2021-12-02,155.33312660558886,160.6759356934568,154.41329850184846,160.24537658691406,136739200
2021-12-03,160.4997512359703,161.41957902573364,156.29203631008477,158.3665313720703,118023100
2021-12-06,160.7639885662799,164.27695105253582,160.75420856233345,161.7718963623047,107497000
2021-12-07,165.45116789916563,167.89751232351225,164.72704457429052,167.50608825683594,120405400
2021-12-08,168.4357343791699,172.18353634737676,167.03641741062992,171.32241821289062,116998900
2021-12-09,171.15609292085742,172.95659933894896,170.1873348816804,170.8135986328125,108923700
2021-12-10,171.4496265464153,175.77476213435622,170.94078267392138,175.59861755371094,115402700
2021-12-13,177.232738467209,178.22107107247726,171.7627164613835,171.9682159423828,153237000
2021-12-14,171.48872330598167,173.92528743178815,168.51397541726456,170.58847045898438,139380400
2021-12-15,171.35176719309973,175.6475478496639,168.6118581679586,175.45184326171875,131063300
2021-12-16,175.4322831196354,177.25236431050817,167.08535557027756,168.5629425048828,150185800
2021-12-17,166.2829122189755,169.74694420568176,166.0480727156741,167.46694946289062,195432700
2021-12-20,164.66835958996737,166.91899978685493,163.86596626176092,166.1068115234375,107499100
2021-12-21,167.87792030585337,169.48272148768493,165.49028600162353,169.27723693847656,91185900
2021-12-22,169.32617236411534,172.08565609490324,168.45527432954148,171.87037658691406,92135300
2021-12-23,172.07589419886108,173.05443209039555,171.50834043001467,172.4966583251953,68356600
2021-12-27,173.2892490658333,176.54778161213417,173.26968906108772,176.459716796875,74919600
2021-12-28,176.293354548695,177.4382418590108,174.69833332933095,175.4420166015625,79144300
2021-12-29,175.48122148088493,176.753323868227,174.31675887088656,175.5301513671875,62348900
2021-12-30,175.61818975957434,176.69458737092964,174.26780274374727,174.3754425048828,59773000
2021-12-31,174.2677857929612,175.38331824017646,173.45559766181222,173.7589569091797,64062300
2022-01-03,174.01341699489652,178.95503695678516,173.89599721111708,178.10369873046875,104487900
2022-01-04,178.7104011040544,179.01374549739828,175.27572314138067,175.84327697753906,99310400
2022-01-05,175.75516158524204,176.3031403228598,170.8918278919333,171.1658172607422,94537600
2022-01-06,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000
2022-01-07,169.1793866130696,170.40255876885018,167.3593058480161,168.47483825683594,86709100
2022-01-10,165.45114734140734,168.79774430633347,164.5606744980765,168.49440002441406,106765600
2022-01-11,168.62165897014336,171.42026304461638,167.1538521125257,171.32241821289062,76138300
2022-01-12,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,74805200
2022-01-13,172.0073465977702,172.82931463870656,168.10297600637327,168.49440002441406,84505800
2022-01-14,167.6626336785782,170.05026788105346,167.41799927146064,169.3555145263672,80440800
2022-01-18,167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,90956700
2022-01-19,166.35143003303915,167.40825267441707,162.37856885772902,162.66233825683594,94815000
2022-01-20,163.3962221186515,166.0382709410417,160.6563135530504,160.97923278808594,91420500
2022-01-21,160.89115642180548,162.76016689126735,158.81666141018044,158.92430114746094,122848900
2022-01-24,156.58562410189697,158.81668910799385,151.37979580013618,158.15127563476562,162294600
2022-01-25,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,115798400
2022-01-26,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,108275300
2022-01-27,158.96346843901696,160.32363543352318,154.88296745549835,155.80279541015625,121954600
2022-01-28,162.15352186578443,166.6939371213685,159.3059729952558,166.6743621826172,179935700
2022-01-31,166.5080288685089,171.24414918238276,165.87197021276285,171.02886962890625,115541600
2022-02-01,170.27537434014533,171.08756258764447,168.61186289898112,170.8625030517578,86213900
2022-02-02,170.99949834473722,172.10525095182186,169.6099763158955,172.06610107421875,84914300
2022-02-03,170.73526997176376,172.45750604377838,168.4259201826274,169.18917846679688,89418100
2022-02-04,168.20939100229583,170.5804825811808,167.22960653014735,168.90504455566406,82465400
2022-02-07,169.36555780513737,170.43351937589156,167.49416572772904,168.1898193359375,77251200
2022-02-08,168.25840756625686,171.80523803495097,167.96446919200875,171.29574584960938,74829200
2022-02-09,172.49106914991745,173.07893089654075,171.36430797248656,172.71641540527344,71285000
2022-02-10,170.61968723864308,171.93259499604034,168.08204874852603,168.64051818847656,90865900
2022-02-11,168.8462728505392,169.58111126110254,164.64298876993468,165.23086547851562,98670700
2022-02-14,163.98656469090872,166.15189551198674,163.19294145546075,165.46604919433594,86185500
2022-02-15,167.5137664381475,169.45373566949445,166.80832036305304,169.29696655273438,62527400
2022-02-16,168.37596721528965,169.83583650795123,166.612352178537,169.0618133544922,61177400
2022-02-17,167.5725803736195,168.43479571599676,165.06433386888028,165.46604919433594,69589300
2022-02-18,166.38699918366942,167.0924302194162,162.83037691642315,163.91793823242188,82772700
2022-02-22,161.64483056360834,163.32026851174712,158.872038841447,160.99818420410156,91162800
2022-02-23,162.19352949330056,162.7911986729469,156.52058346872764,156.83412170410156,90009200
2022-02-24,149.49552020889521,159.55791116992768,148.9272434071185,159.45013427734375,141147500
2022-02-25,160.5279097890242,161.78203291625664,157.617948249187,161.5175018310547,91974200
2022-02-28,159.76365924798694,162.07595128148682,159.14639022474867,161.78201293945312,95056600
2022-03-01,161.37049453342058,163.23209394256236,158.69568719407653,159.90081787109375,83474400
2022-03-02,161.06680119053394,163.97676285442304,159.6559088746692,163.19293212890625,79724800
2022-03-03,165.06429046074288,165.49539801856008,162.20332160924863,162.86956787109375,76678400
2022-03-04,161.16476749621853,162.20333673673338,158.82308299816066,159.87144470214844,83737200
2022-03-07,160.05760426701897,161.6840502038395,155.82492784594277,156.07968139648438,96418800
2022-03-08,155.6094012673305,159.58732445146612,152.65044751471495,154.25729370117188,131148300
2022-03-09,158.21559935544633,160.10659124427465,156.1874531828048,159.6558837890625,91454900
2022-03-10,156.96152201092795,157.14768351502929,152.8268289578217,155.31549072265625,105342000
2022-03-11,155.71715834467904,156.06008893270172,151.37671976951566,151.60206604003906,96970100
2022-03-14,148.38837253642478,151.00439558659642,147.06567231572745,147.5751495361328,108732100
2022-03-15,147.8494883910694,152.4250955746164,147.34001116939965,151.9547882080078,92964300
2022-03-16,153.8751690879972,156.76553056777536,151.3375306500096,156.3638153076172,102300200
2022-03-17,155.4035941882953,157.74527815418617,154.44340972475143,157.37295532226562,75615400
2022-03-18,157.2652009907308,161.1549465596943,156.53036263312293,160.66505432128906,123511700
2022-03-21,160.20453623420445,162.98713519470292,159.71464405141342,162.0367431640625,95811400
2022-03-22,162.1641422669517,165.99510360566663,161.57628048257416,165.40724182128906,81532000
2022-03-23,164.5940116285297,169.15000379737148,164.2608735199057,166.76913452148438,98062700
2022-03-24,167.60192566241446,170.61966356312797,166.76911784992285,170.55108642578125,90131400
2022-03-25,170.3649271443604,171.73661941189775,169.2577659174967,171.1879425048828,80546200
2022-03-28,168.6894722365633,172.17750218202073,168.52291068864233,172.05014038085938,90371900
2022-03-29,173.11812439551318,175.39121664425457,172.7751938429614,175.3422393798828,100589400
2022-03-30,174.94053078604693,175.979099995584,173.12792342578476,174.17630004882812,92633200
2022-03-31,174.2448693810398,174.4310308254092,170.8744083575564,171.08016967773438,103049300
2022-04-01,170.51191638497735,171.3447392929013,168.46417011530542,170.7862548828125,78751300
2022-04-04,171.04097225778014,174.88172536504146,170.91359549990895,174.83273315429688,76468400
2022-04-05,173.9117334912033,174.695564012496,170.89399570193683,171.52105712890625,73401800
2022-04-06,168.87566890286308,170.11999949152553,166.69075350018778,168.35638427734375,89058800
2022-04-07,167.69992580849703,169.85544881098227,166.41641045043957,168.6601104736328,77594700
2022-04-08,168.30738857225097,168.30738857225097,165.77954264267717,166.65155029296875,76575500
2022-04-11,165.29946088886413,165.61298417615765,162.1543458504195,162.3992919921875,72246700
2022-04-12,164.62342926631288,166.43602198876223,163.27132159796375,164.2707061767578,79265200
2022-04-13,164.00608549379743,167.58229203672948,163.3986240411064,166.95523071289062,70618900
2022-04-14,167.17083120352376,167.80770011623432,161.70363174912274,161.94857788085938,75329400
2022-04-18,160.60628625032533,163.23211669383912,160.2633706181813,161.73304748535156,69023900
2022-04-19,161.68402299396155,164.4274222551572,160.59646173132168,164.01589965820312,67723800
2022-04-20,165.34844979022682,165.46603411276996,162.7422340206999,163.84938049316406,67929800
2022-04-21,165.49542471534926,168.06245565058305,162.5560708382442,163.05575561523438,87227800
2022-04-22,163.09495550660975,164.4764404677371,158.2352171809879,158.51934814453125,84882400
2022-04-25,157.862880430984,159.87144172970685,155.2566649146805,159.58731079101562,96046400
2022-04-26,158.9700412464134,159.0582182667308,153.55183394880203,153.63021850585938,95623200
2022-04-27,152.7582001127346,156.55975368530983,152.2389155403168,153.4048614501953,88063200
2022-04-28,156.0306565149034,161.19412418503478,155.71711834920524,160.3319091796875,130216800
2022-04-29,158.56834326506834,162.84020491275837,154.071135335253,154.46304321289062,131747600
2022-05-02,153.54206903484993,155.03133103517357,150.17160722826696,154.7667999267578,123055300
2022-05-03,154.95291204808,157.46117291588328,153.15991957685017,156.2560272216797,88966500
2022-05-04,156.44221048032446,163.11454143572888,156.04049519291306,162.66384887695312,108256500
2022-05-05,160.53770657596968,160.76305283929582,151.8176149978829,153.600830078125,130525300
2022-05-06,153.0807759379822,156.44638259515347,151.28513392702433,154.32693481445312,116124600
2022-05-09,152.0210492953049,152.90416000742098,148.6456508199546,149.20494079589844,131577900
2022-05-10,152.5999477156594,153.79704209180267,150.05856639249635,151.60890197753906,115366700
2022-05-11,150.6179132038416,152.53129738037643,143.07229678522884,143.7493438720703,142689800
2022-05-12,140.08937970466798,143.45497143936288,136.19391853080884,139.88331604003906,182602000
2022-05-13,141.8751960845671,145.31930242919321,140.422988536555,144.34788513183594,113990900
2022-05-16,142.8171643521235,144.7501769403197,141.4728772141811,142.80734252929688,86643800
2022-05-17,146.0650115425021,146.95792901438662,143.9259353445969,146.43788146972656,78336300
2022-05-18,144.09274359887067,144.59316242526515,137.27322514239307,138.17596435546875,109742900
2022-05-19,137.25364468817165,139.00022255113117,134.03523053806913,134.77114868164062,136095600
2022-05-20,136.47847391127468,138.05824551298795,130.12014512321653,135.0066375732422,137426100
2022-05-23,135.20285452842407,140.57015125059797,135.0654837610607,140.4229736328125,117726300
2022-05-24,138.16617251433556,139.30439614103204,134.7515166065387,137.72462463378906,104132700
2022-05-25,135.83083742178036,139.12775081330722,135.7425308510417,137.88160705566406,92482700
2022-05-26,134.81037721904417,141.62988165478208,134.56507119637524,141.0803985595703,90601500
2022-05-27,142.6601509529846,146.86959515379783,142.53258704704527,146.83035278320312,90978500
2022-05-31,146.27108722583742,147.8312299883083,144.08294665114528,146.04539489746094,103718400
2022-06-01,147.08547543452738,148.89093902040028,144.90715690011942,145.91783142089844,74286600
2022-06-02,145.05433838348728,148.42975116841052,144.10254995382152,148.37088012695312,72348100
2022-06-03,144.14180991397814,145.19172685572278,141.7476357595722,142.65036010742188,88570300
2022-06-06,144.26934578263374,145.78043894130977,142.179334128492,143.39605712890625,71598400
2022-06-07,141.63969407079793,146.20237980048756,141.39438806442126,145.91783142089844,67808200
2022-06-08,145.79025407304024,147.0560263615052,144.69128805686674,145.18190002441406,53950200
2022-06-09,144.3184289860741,145.17208908244996,139.85385675234653,139.9617919921875,69473000
2022-06-10,137.6461172993445,138.11710068108783,134.48657445941151,134.55526733398438,91437900
2022-06-13,130.37522601482007,132.6614796951245,128.9720829038409,129.40382385253906,122207100
2022-06-14,130.63033595491132,131.37606069096353,129.0113076188741,130.26727294921875,84784300
2022-06-15,131.76856647591572,134.76130271815364,129.67856950370555,132.8871612548828,91533000
2022-06-16,129.60009621204748,129.90427332336094,126.61716621170363,127.6180191040039,108123900
2022-06-17,127.62784446904057,130.58132405033675,127.3727165836019,129.08985900878906,134520300
2022-06-21,130.91489774710016,134.48655232988557,130.81678433537272,133.3188934326172,81000500
2022-06-22,132.2592024365102,135.17343948860204,131.395735327504,132.80870056152344,73409200
2022-06-23,134.2510716127321,135.98782727058793,133.08341268546732,135.67384338378906,72433800
2022-06-24,137.27324957478913,139.24551965514786,137.1457006192552,139.00021362304688,89116800
2022-06-27,140.02068012877845,140.79585557470105,138.32316657888146,139.00021362304688,70207900
2022-06-28,139.46137923230657,140.72715167094702,134.74169394010806,134.85943603515625,67083400
2022-06-29,134.87904343302176,138.0287637570601,134.10386817011945,136.6157989501953,66242400
2022-06-30,134.67300165333307,135.77196780465343,131.2583461315228,134.1529541015625,98964500
2022-07-01,133.48570492012948,136.42937688810812,133.11284998534265,136.32144165039062,71051600
2022-07-05,135.18323666479031,138.95113328697806,134.35899711370092,138.90206909179688,73353800
2022-07-06,138.69602774966668,141.41400763305737,138.43109305954474,140.23654174804688,74064300
2022-07-07,140.59956929502877,143.79836886527636,140.5897624458258,143.6021270751953,66253700
2022-07-08,142.5325821547398,144.77959333061295,142.27746932390713,144.27915954589844,64547800
2022-07-11,142.93494583450993,143.8867346289315,141.0804324564474,142.14996337890625,63141600
